gene,logFC_unadj,logFC_adj,se_unadj,se_adj,p_unadj,p_adj,CCI,CCI_signed,FDR_unadj,FDR_adj
KBTBD11,-0.40118858473828517,-0.2771822245327966,0.2845537189732532,0.22121560923476094,0.1719531327725623,0.22540900605984776,0.3090974292959605,0.3090974292959605,0.5310895369667182,0.46394234185068955
KBTBD2,0.10790741613678971,0.11716349861034243,0.09302118394442543,0.1296308396649837,0.2579369104266806,0.37740596511665314,0.08577800122485721,0.08577800122485721,0.6164065999934012,0.6109659836699938
KBTBD3,-0.020872056695328402,0.09526515770073861,0.12861178011263277,0.12662763582164707,0.8724969603622977,0.46107508983911716,,,0.9620814146432685,0.6795416589231075
KBTBD4,0.07880442900748529,0.23959337084616614,0.113939962932963,0.09624833939284584,0.4960919112141523,0.02223486378639885,,,0.7973014027277212,0.16068020036955077
KBTBD6,0.026211384693002993,0.19971187232100504,0.1260015022402282,0.16105160849699365,0.837040991381998,0.2300542206665147,,,0.9487715643456379,0.4687016011564377
KBTBD7,-0.01924733005412585,0.021569852095972675,0.12002613136237437,0.1543573412452884,0.8739979808282857,0.8903363123061572,,,0.962122389916072,0.9471892866028193
KBTBD8,0.47041352921917207,0.4151093316200843,0.12033186639901357,0.09193182973587662,0.0007044770767458056,0.00023676381371260998,0.11756506597692007,-0.11756506597692007,0.09725876192046273,0.04149680441669678
KCMF1,0.05433175431372579,0.05617056604618608,0.07579370896809362,0.07271501739040595,0.48069122628660776,0.4493359091095628,,,0.7871589734056087,0.6695217099575156
KCNA3,-0.19166368743053722,0.3445302953978491,0.2593646796473714,0.1734969558019467,0.4673979880760102,0.061677489683650194,1.0,2.7975773085484112,0.7803818815266295,0.24273681992411797
KCNAB2,0.08762504581113088,0.14269621647546393,0.16654604713535245,0.11649441036411536,0.6038340311680123,0.2355754769775103,,,0.8535565059575275,0.47479908691649386
KCNAB3,0.02510907062945607,0.14314610179308956,0.08538621786373574,0.09425843792061094,0.7713459590836013,0.14531420163494652,,,0.9270826410305745,0.37047230032803957
KCNC3,-0.42310731052161366,-0.8316954935149605,0.2915712419743195,0.2080859128099497,0.16024768817190368,0.0007716633632096284,0.9656845269102834,-0.9656845269102834,0.5146537324489072,0.05944019893587876
KCNE1,0.4454918109062656,0.38760727112696747,0.382369852068024,0.3641434762314031,0.25592800550314276,0.3004726621720713,0.12993401531117577,-0.12993401531117577,0.6146854800545974,0.5388878515973955
KCNE3,-0.13948632725157262,-0.37673370998721506,0.39178299266295386,0.24543508942329695,0.7250633868332325,0.14127768715964423,1.0,-1.7008647901937473,0.9064680652811588,0.36560153565429465
KCNG1,-0.5620498807781648,-0.6396503617411359,0.2924717587649645,0.3743191897976877,0.06711616207411662,0.10376594997596747,0.1380668933788089,-0.1380668933788089,0.37798145462933413,0.3115077254487035
KCNH3,-0.34051121054904104,-0.2714417319457416,0.1729755560620099,0.193987229269122,0.061171448141093925,0.17784437627767546,0.20284054228914122,0.20284054228914122,0.3667694139371399,0.408989059504859
KCNIP2,0.2166282220544135,0.17578034503802487,0.1360860130047748,0.16335429588477876,0.1250708903922962,0.29537147706780775,0.18856212098776454,-0.18856212098776454,0.467992272760243,0.5344333194846983
KCNJ15,0.015829105037194775,-0.02418387848397903,0.28171966068928067,0.21894296252211357,0.955677752859583,0.9132050177055939,,,0.9873754904938037,0.9598132255232867
KCNJ2,0.21480674248500398,-0.016219900770204715,0.3547502076922855,0.26559159340938765,0.5507654505630137,0.9519406292530577,1.0,-1.0755092721139192,0.8297778621949359,0.9785157625532876
KCNK12,0.19516293750512073,0.22819464874592527,0.12168151618133857,0.1282832373023293,0.12238505032824426,0.09127179312767106,0.169251967935448,0.169251967935448,0.4651417151474111,0.29184327916887276
KCNK6,-0.23739217472419422,-0.2973219491779756,0.23627068607523102,0.16462844090345546,0.32547309509220324,0.0867836524481138,0.2524505052595297,-0.2524505052595297,0.6780325103430977,0.28448157392280693
KCNMA1,0.7218863509092716,0.7321756957317322,0.3713861977756015,0.5028469697679975,0.06425794174434557,0.16170218911570486,0.014253413725720766,0.014253413725720766,0.3721016053874108,0.3893186019980803
KCNMB1,-0.25765631748748147,-0.5314752160395244,0.29939695977969794,0.189796263088309,0.398349549097611,0.011417680641867144,1.0,-1.0627292248145508,0.7359528914811099,0.1217093394631877
KCNMB3,0.2030149443034157,0.23934601689238968,0.07748735680495236,0.09110821279122296,0.015308797593543163,0.016597394054386642,0.1789576265611039,0.1789576265611039,0.22932340838673962,0.14212469409990608
KCNMB4,-0.41294024561451287,-0.19588559424666685,0.139556585892045,0.16332987687107592,0.007035531401897121,0.2451450621081213,0.5256321070009495,0.5256321070009495,0.17966177340358477,0.4839939683705699
KCNN3,0.3395568569582919,0.25246622892658016,0.25370042063415194,0.2940878426677676,0.19384215358841644,0.4013324707314653,0.2564831963985612,-0.2564831963985612,0.5558584443542178,0.6305765189237819
KCNN4,0.14890575231354958,0.12916238905121508,0.1686109421869286,0.1861004087458019,0.38630272302311686,0.4960519579785576,0.13258966128293734,-0.13258966128293734,0.72798989663965,0.7050030160695985
KCNQ1,-0.4105214844163733,-0.24738460622317468,0.23687957808065035,0.15660648497013474,0.0964778905929428,0.1306895513617724,0.39738938005918417,0.39738938005918417,0.42716044771657247,0.3511349617114508
KCNQ1OT1,-0.10217230465382024,-0.04536793602831265,0.14382271760706167,0.14664543117430132,0.48459501117059645,0.7604059751561045,0.5559664022258469,0.5559664022258469,0.7900423038478779,0.8771857055233262
KCNQ5,-0.08509105647915935,0.11040286310384016,0.1547029692601002,0.12321100182225748,0.5876020155875432,0.38144023741700184,,,0.8488745819511339,0.6139973986465367
KCTD1,0.2700779782117512,0.3691321416126792,0.1176945888676279,0.13352000274476852,0.03120798733564164,0.012337338397597156,0.36676134817354794,0.36676134817354794,0.28947034082319256,0.12583239614316774
KCTD10,0.18136629836564516,0.2236867602570847,0.12407606239948507,0.1455197871394376,0.15734338378645601,0.140741701929981,0.23334248023367046,0.23334248023367046,0.5101839024307541,0.36505336339822964
KCTD11,0.03193634933414989,-0.06415482531022698,0.10762735786739415,0.09182348796456186,0.7693351898906973,0.4932189797145238,,,0.9269062391247511,0.702637338486515
KCTD12,-0.024743391814409207,-0.01753367960029841,0.37044213061367176,0.25319727828921285,0.9473227658532406,0.94551498185195,,,0.9846254255666046,0.9756559145876946
KCTD13,0.020341216376616504,0.07687733275622034,0.09314646042785586,0.1017237098259279,0.829059993957219,0.4590689458518379,,,0.9463194162140184,0.6774204415382139
KCTD15,-0.26497761778998147,-0.5123414175230607,0.2346325610185094,0.15774398894425293,0.2703999519639713,0.0042333684964231556,0.9335271476745529,-0.9335271476745529,0.6292100139080197,0.08894615270154277
KCTD17,0.004896331576955507,0.06088326395936792,0.11737198442513849,0.1229624419972879,0.9670848449973116,0.6261808430864362,,,0.990350129596203,0.7957412202601705
KCTD18,0.07646574051822082,0.14541706800152068,0.08348821339044325,0.09804189353805833,0.3692299694434904,0.15441644380516226,,,0.7119056242290486,0.3812554759239027
KCTD2,0.10122979122076801,0.2016772137271153,0.11087503629937083,0.1437890938662773,0.37071010906804047,0.17686784524874088,0.9922713590042432,0.9922713590042432,0.7135519503255099,0.4073817812852109
KCTD20,-0.019402913314166527,0.0683230720436582,0.10674402421375695,0.10609025038488087,0.8573553164091703,0.5272681475319375,,,0.9559704499277754,0.7284224697117518
KCTD21,-0.0379504575317069,-0.08069779516667952,0.1536201576065859,0.12503643409573945,0.8070683801620266,0.526389557920951,,,0.9390081303974013,0.7275910345815879
KCTD21-AS1,0.0039618851349119705,0.08837930280585737,0.14362190159231006,0.1862960280575655,0.9782306887242039,0.6406196425448465,,,0.9940354362461086,0.8046219786321
KCTD3,0.10722764324438344,0.2232619488761189,0.17864979106805093,0.15501381800441622,0.5542337886661582,0.16606624090105376,1.0,1.0821305226981504,0.832237051863908,0.3951023957727333
KCTD5,0.11348134374682563,0.13114648606057425,0.091915884831229,0.06694453608101493,0.2294367914293278,0.0649499696931654,0.15566560749544137,0.15566560749544137,0.5903203412289125,0.24978564997561706
KCTD6,0.05547574075971786,0.07630998261348039,0.10666626690347729,0.137426748556466,0.6079731549499828,0.5851839836981185,,,0.8554676783818311,0.7679188844675819
KCTD7,-0.06415778280898503,0.01923077257436467,0.1461127369870522,0.1725506060282575,0.664688238848671,0.912428426555446,,,0.8792468512916117,0.9593562363678881
KCTD9,0.26978949087445164,0.21228814234997742,0.09894013222019582,0.10795523351196327,0.012023841568388614,0.0640284247410538,0.21313413038476306,-0.21313413038476306,0.21084422710557923,0.24783676184368442
KDELC2,0.29786476152571056,0.4478379922144561,0.15198227205390868,0.13345630291368624,0.062237714000408915,0.003320908569972252,0.5034943708029068,0.5034943708029068,0.36745180292074064,0.08538828487442017
KDELR1,0.09957761155516565,0.18926728653532118,0.12293764330776202,0.1332910425230033,0.426250332364735,0.17182170395188834,,,0.7554086231466567,0.40201581299795913
KDELR2,0.25461381271718075,0.12934281606831569,0.14766974505723715,0.16134558399375507,0.09808667944074573,0.43266715512800547,0.492003930627335,-0.492003930627335,0.4288565875634925,0.6554547392806518
KDM1A,0.01827315452025435,0.1295245537862225,0.08153590908126122,0.09553610936822376,0.8246492193060705,0.19107067203543626,,,0.9446505291457535,0.4238641888829187
KDM1B,-0.03732684205767925,-0.27546737055927134,0.2317669566541833,0.18659126081807678,0.8734576841286708,0.15624165319655423,,,0.9621212216467566,0.38337882004301316
KDM2A,0.00874289470564736,0.12095898901609589,0.08536486978693897,0.09000138441551267,0.9193126516241635,0.1947885625421324,,,0.9755041343844838,0.42833790805607835
KDM2B,-0.09398600702162976,-0.14470041609686143,0.08582565475914146,0.11225149751902332,0.28481679519794334,0.21284657891913292,,,0.644223701576011,0.44916812969850733
KDM3A,-0.08411167338018871,0.05971434093924267,0.12186309316275934,0.12949771009741787,0.4969657440971673,0.6499454976275032,,,0.7977728771302219,0.8107357720927624
KDM3B,0.011359380971617311,0.06216954565202928,0.09763642782173519,0.10435322236230436,0.9083900759333333,0.5583659789659714,,,0.9722787342985412,0.7486459127515661
KDM4A,0.2405743486684196,0.2937379456218229,0.08398356457950432,0.09854647773845893,0.008763584097044029,0.007682823034682893,0.22098614107307846,0.22098614107307846,0.195691010230114,0.10824298905777772
KDM4A-AS1,-0.0841261900872928,0.02509910350988046,0.08974976006231727,0.10195657414377853,0.35832207822274875,0.8081870862901146,,,0.7034983492871698,0.9027548648269508
KDM4B,0.0703858826595939,0.059393657745499005,0.12974416399823618,0.12442794755529404,0.5926941427146009,0.6385693135307189,,,0.8500779602818798,0.8031761196403502
KDM4C,0.009949815688444129,0.0858804779580204,0.08685433404167811,0.09623256812249593,0.9097900664366471,0.3833281842337868,,,0.9723850859610133,0.6156789161209462
KDM5A,0.18179028457056193,0.2604815893052268,0.08815860183390788,0.10500607887570662,0.05067370430434647,0.022645198225743714,0.4328685931734753,0.4328685931734753,0.3455752376051205,0.16151444963505215
KDM5B,0.12432021571797879,0.2552261913405958,0.1052816882281748,0.11009439267735352,0.2497362301580013,0.03174134568169836,1.0,1.0529741672873065,0.6082140401406941,0.18094746264111675
KDM5C,0.01637373882520567,0.03993871422258336,0.11956431766911065,0.16540506530999102,0.8922659618108597,0.8117853085495448,,,0.9677671281707436,0.904545043730081
KDM5D,0.024205288975494454,0.015091741187396757,0.9727578931413382,1.326440808903416,0.9803627938970629,0.9910407861929509,,,0.9952787245734394,0.9951321395808903
KDM6A,0.19710985849056278,0.28449386905497887,0.16174481576023467,0.22141924207112304,0.23533075548919571,0.21428318944279115,0.44332643345994716,0.44332643345994716,0.596742009992506,0.45089009812914393
KDM6B,-0.2545973478533732,-0.25974166656713693,0.1871287623573281,0.1759343396103167,0.18684234720803605,0.156230680020062,0.02020570425080174,-0.02020570425080174,0.5493005521117247,0.38337882004301316
KDM7A,-0.059943451048846165,-0.07712226613926655,0.14718486135103942,0.14721916341141372,0.6875779564300963,0.6064331878258018,,,0.8884839765811264,0.7830613216080712
KDM8,0.062251933660230914,0.2075824984553932,0.08960422676087006,0.07831387873965916,0.49417536291866804,0.015778936371215267,,,0.7959729378220674,0.13911074352758193
KDSR,-0.3103410641933493,0.11957883794784203,0.18148495998207165,0.15014455842151403,0.10072269574148186,0.4356242508818946,1.0,1.3853142614518514,0.4340983067284522,0.6575130069861642
KEAP1,0.32627599392729983,0.2801310335762091,0.11834744565614068,0.08753763018287013,0.011224938008753772,0.004712907466216343,0.14142922314221087,-0.14142922314221087,0.2085912299131924,0.09123883452638266
KHDC1,0.41068584191704616,0.36437057745448576,0.15974378167434186,0.14727895479763195,0.017085085227127237,0.02296234407228527,0.11277541063106714,-0.11277541063106714,0.2373933505043708,0.16246720987211957
KHDRBS1,0.06489221617968777,0.2359084182353732,0.08128049694083757,0.09000491409784163,0.4328204711879988,0.01681150355290344,,,0.7590431171184375,0.14253374232245594
KHDRBS2,-0.13549811380774696,-0.038507795346804374,0.22849891714932175,0.294155536703168,0.5589725764961494,0.8972229587348205,0.7158056723841809,0.7158056723841809,0.8359832395334644,0.9508219761826198
KHK,-0.08718069478280298,-0.08376666769609015,0.1281399962031212,0.14174406547270668,0.503071431276401,0.5615048223038422,,,0.8016848874631212,0.7506437472683678
KHNYN,-0.00570066365912724,-0.049838981524879304,0.10473370349005222,0.10843546739359271,0.9570625548944728,0.6510054373257956,,,0.98779736841142,0.8114419186087221
KHSRP,-0.0025438104739239366,0.027747646574665944,0.08722088558914141,0.1118588673632641,0.9769844704839841,0.806749617415131,,,0.9937815471082009,0.9019923212487791
KIAA0020,-0.09156744809949183,0.2160436135243829,0.1242106294817742,0.09803351065807617,0.4684580908879,0.04007498417634312,,,0.7806645036411569,0.20058356238276845
KIAA0040,0.28209856805337014,0.3947799193204563,0.11854218574656698,0.12061403574718853,0.026002208595877405,0.004000567961947006,0.399439642833522,0.399439642833522,0.26966554594417824,0.08777146948072669
KIAA0100,0.07054726550925325,0.09650599419369256,0.10687782491021712,0.12024723741992217,0.5157628392422529,0.4321522392121748,,,0.809226846722298,0.6550554871360745
KIAA0101,0.9931642566685231,0.7879438419894648,0.47685059242473954,0.5942084458085429,0.04858224399700901,0.2005481862196579,0.2066329041758421,-0.2066329041758421,0.33896687756936483,0.43494570332575533
KIAA0125,0.30892184079955404,0.19477056706114343,0.2749792074673543,0.22995540109591545,0.2728418465401061,0.40754170754045915,0.3695150638846491,-0.3695150638846491,0.6325648351150288,0.6351079722133177
KIAA0141,0.0054473757434294326,0.02593794533728418,0.10583295558766216,0.10942851293692918,0.9593942717518674,0.8151696817293419,,,0.9885739360490944,0.9061188069522982
KIAA0195,0.14046661690437603,0.18723640584103576,0.08796166273323094,0.09732596703481997,0.12393590308619233,0.06949150486232852,0.3329601720848641,0.3329601720848641,0.46605686177699607,0.2590657491251584
KIAA0196,0.11046383452199594,0.12405519881166541,0.08432042931531061,0.09336086407894055,0.2031134781332127,0.19966212541402595,0.12303904122541667,0.12303904122541667,0.5660221899641893,0.43421173665676527
KIAA0226,0.17432784415602362,0.14369093158335602,0.09358433951215894,0.12016145290856599,0.07531375039391125,0.2464798955039574,0.175743081783582,-0.175743081783582,0.39315287925302217,0.48524460482245324
KIAA0226L,0.17652966734827383,-0.0576537211077402,0.25286846018662357,0.2838528624429176,0.4921075842778634,0.8412074108184615,1.0,-1.3265950815734313,0.7944218473038284,0.9208587121259724
KIAA0232,0.17662426150363067,0.16534003281498805,0.1074682367030525,0.09637998940006245,0.11388109400644411,0.10251604427452143,0.06388832764297596,-0.06388832764297596,0.4510295211553805,0.30950238906490224
KIAA0247,0.11250043845310173,0.04638399640547059,0.12943081962517616,0.114365769442474,0.39372157204774016,0.6895850204019882,0.5876994166133248,-0.5876994166133248,0.7328618046683014,0.8351386671442911
