"Gene","logFC.unadj","AveExpr","P.Value.unadj","adj.P.Val.unadj","logFC.adj","P.Value.adj","adj.P.Val.adj","CCI"
"CCT5",-0.599899336424242,-0.225785604863636,3.03018634000055e-05,0.00016908708986337,-0.819936582654622,0.00787418985704206,0.0988555698983734,0.366790281086047
"CCT6A",-0.421238826121211,-0.1170419635,1.82124069873221e-06,1.50513139014808e-05,-0.356356676025411,0.0519912311295072,0.281509315611214,0.154026993886671
"CCT6B",0.273365668212121,0.0968122378409091,0.109665320621765,0.170184065248004,0.564402509730329,0.162265919996419,0.496103901805848,1
"CCT6P3",-0.322029959454545,-0.104449624409091,0.00321696115395254,0.00898720636350818,0.104610621748872,0.65253119822781,0.878336195282375,1
"CCT7",-0.183697791648485,-0.0464947866272727,0.0646425758625816,0.109324638278723,-0.227062692222768,0.310326213088857,0.662393671039024,0.236066531802756
"CCT8",-0.00216922903030303,-0.0169818729545454,0.983772524166632,0.988586996074464,0.0271699309499143,0.913894985295779,0.976567085775286,NA
"CCT8L2",0.0877102276666665,0.0350520067045455,0.150660578890027,0.222009154167577,0.201221302247611,0.166658835638573,0.503109900347997,NA
"CCZ1",0.159278341927272,0.0554141538272727,0.0114689226764506,0.0258924856802039,0.105592281550492,0.458548714721211,0.775579246198583,0.337058131866379
"CCZ1B",0.00137538235151511,0.0736054450545455,0.990925186078596,0.993689329701376,-0.0924285182198526,0.74505551026502,0.916671108008843,NA
"CD101",-0.552168224515151,-0.171728543431818,0.000416361937608869,0.00160755906303334,-0.491529628889433,0.129392441772427,0.442204909624695,0.109819060448405
"CD109",1.81197239269697,0.491747647295455,1.49688267608414e-10,5.60805781539944e-09,1.28159730547163,0.0173316454864492,0.157754429216085,0.292705942630793
"CD14",-1.22506798739394,-0.253931202181818,0.0001872415318524,0.000808930388975927,-0.562156459297882,0.318377331402585,0.669460238638919,0.541122235596291
"CD151",0.212581018181818,0.0366155485454545,0.0328532643134486,0.0621088402455467,0.182176299806189,0.378804380213797,0.720463799382404,0.143026497077101
"CD160",-2.30905743712121,-0.63493742125,4.64748628331622e-11,2.12066387991918e-09,-2.45939136873593,0.000331367897829989,0.0153833944742596,0.0651061897369451
"CD163",-0.817916225951514,-0.218572895081818,0.00286397713116114,0.0081492647083206,-0.900705983522016,0.0172543518182828,0.157531715724425,0.101220338885182
"CD163L1",0.00965633936363636,0.0518175850227273,0.884478003747523,0.91480737007935,-0.270516970810189,0.0582381274853646,0.296961607557297,NA
"CD164",1.0771356000606,0.2412936295,7.91638949922681e-09,1.48684694596296e-07,0.294822099663099,0.315202757606928,0.667111485500094,0.726290636344662
"CD177",2.5414165780303,0.614428474204545,3.37968062538703e-10,1.07721014559911e-08,0.206267249285408,0.677291919597164,0.889135608470981,0.918837686403512
"CD180",-1.94884140573939,-0.529099142059091,2.97053836376144e-14,5.7668951598296e-12,-2.02573962971673,9.36976373793527e-06,0.00194263402547192,0.0394584309174028
"CD19",-1.67960438012121,-0.329378810363636,1.10153639875937e-11,6.64500276709219e-10,-1.10899780891532,0.00202289061720784,0.0454803615534183,0.339726770160431
"CD1A",-1.56677775137576,-0.402399870104545,5.20606573416203e-15,1.40280486123312e-12,-1.4788771920178,4.61172448284056e-05,0.00518333559637159,0.0561027620418859
"CD1B",-0.0373156855757575,0.0367899955454545,0.504339776987314,0.592293529783855,0.142129424648397,0.27529594066923,0.629302591842369,NA
"CD1C",-2.44823561651515,-0.643729423977273,4.03130297034313e-16,2.20739679311994e-13,-1.80506223634876,0.000172121256788149,0.010623264273731,0.26270893856282
"CD1D",-2.6012569830606,-0.612662930886364,8.95497040105394e-10,2.40242955922747e-08,-1.5088657036236,0.0579844577683883,0.296304880508239,0.41994746637901
"CD1E",-0.367142424787878,-0.0969461177727273,0.000121526891559515,0.000559074916687694,-0.0260225323529628,0.895432180668797,0.970585685605429,0.92912142374176
"CD2",-0.577374080515151,-0.186955677977273,0.00182132888276311,0.00557706886885663,-0.346216499229563,0.333009592741087,0.681692854005551,0.400360163517112
"CD200",-0.304507968060606,-0.184266704863636,0.213147252965415,0.296010898554753,-0.461160053135323,0.301137987587184,0.654414505764827,0.514443303643007
"CD200R1",-0.394887553648484,0.0103682770545454,0.001769820532703,0.00544354277342252,-0.232916176300143,0.399407551212299,0.735605714199108,0.410170884981913
"CD207",0.0123807985757576,0.00770162088636364,0.801793374761094,0.850332614125107,0.043971779397229,0.701317385288961,0.898310506408695,NA
"CD209",-0.714328051030302,-0.0938096453636362,0.000426657322054432,0.00164137400693072,0.194529386991255,0.633267793204536,0.86859818671763,1
"CD22",-1.46023638327273,-0.333346526181818,5.44543237029243e-11,2.41761347749677e-09,-1.46649619284111,9.43631155051996e-05,0.00763292042993646,0.00428684673255253
"CD226",-0.614407123151515,-0.171231193090909,8.55684224728613e-05,0.000414075155655553,-1.34718806398203,1.18074239803497e-05,0.00221182051842427,1
"CD24",0.847548551424241,0.452362795522727,0.0357515099516828,0.0667022099439268,-2.23545781267165,0.000214368321486163,0.0121249300085003,1
"CD244",-1.72261306127272,-0.444398290409091,9.17326159697987e-12,5.69462213382283e-10,-1.06040551070079,0.0200038675386249,0.17137174168913,0.384420370110672
"CD247",-0.55303686490909,-0.1346153975,6.95682285963083e-05,0.00034727197795095,0.0192754926573812,0.930131459795702,0.98108678695402,1
"CD248",-0.1461106128,0.0399718523272727,0.186411616589972,0.265140540314296,-0.190307813834466,0.416369258785107,0.749172166616525,0.30249138093045
"CD27",-0.980661994921211,-0.344824461990909,5.68541048367211e-06,4.00964137644709e-05,-0.93309164990032,0.0217178264795899,0.179154341548746,0.048508400720385
"CD274",0.939539694999999,0.250053795113636,0.0025547838955502,0.00740062535125808,0.522445608783942,0.429062942708357,0.755947783151124,0.44393450158171
"CD276",0.272510810048485,0.0505569844636364,7.89152800525677e-05,0.000387410530005192,0.229840244140209,0.095153402219138,0.381524766126491,0.156583021057709
"CD28",-0.358462487999999,-0.187334627545455,0.00433986439342912,0.0115070529080803,0.00674940047254036,0.973292377890537,0.992215277745721,1
"CD2AP",0.19197979730303,0.05797537475,0.00988413287243359,0.0228288619393056,-0.00512043593974742,0.974900667703944,0.99289411287761,1
"CD2BP2",-0.223862871090909,-0.0719147354090909,0.0449982488432404,0.0807442739305436,-0.00810604649200916,0.974107833839782,0.992702113655382,0.963790125390122
"CD2BP2-DT",0.127605612969697,0.00748426736363635,0.101410197383121,0.159753228468321,0.0084340218187067,0.961943281364191,0.989176943817009,0.933905557738204
"CD300A",-0.770236517787878,-0.262675807113636,0.000373874727413258,0.00146497152365323,-0.973431539042818,0.0252487592797397,0.193465107434102,0.26380860497048
"CD300C",-0.130616515272727,0.0605220445454546,0.430107304834978,0.521131432326296,-0.171995637429229,0.526600489502653,0.816196360380982,0.316798546264245
"CD300LB",-0.914641837636362,-0.435377447227273,7.97142298359996e-05,0.000390793704808947,0.0208900354523217,0.956393170359899,0.98716636732646,1
"CD300LD-AS1",0.0272055934727272,0.00331605435,0.59511445892397,0.67398373512825,0.0542864636101665,0.658683451196936,0.881435635982553,NA
"CD300LF",-1.29914932612121,-0.312359885863636,1.22223499898196e-05,7.7312880341409e-05,-0.212854286947202,0.66886299461025,0.885637974324274,0.836158721197426
"CD300LG",0.207093106696969,0.0700012414318182,0.000186437880573043,0.000806157258669982,0.20076140380964,0.0744552855784671,0.336291814938852,0.030574184666581
"CD302",-1.00218365695151,-0.293665992740909,4.43953658272358e-06,3.26580446862081e-05,-0.968949602148158,0.0153115402769493,0.146626880096077,0.0331616411551237
"CD320",-0.155554723315151,-0.0679100856954546,0.102286802955475,0.16093234193724,-0.133455797010831,0.530849645672623,0.81927398882264,0.142065286307944
"CD33",-1.36457899770909,-0.362028132627273,1.50223677597806e-06,1.27708066683963e-05,-0.928404685537279,0.0412295796689753,0.250588758143237,0.319640206176467
"CD34",0.31219859690909,0.0902238605,0.000284876427681003,0.00116186709570814,-0.0865274413852849,0.603413079802938,0.85521827037409,1
"CD36",-1.47661912990909,-0.42713079575,5.58281535099796e-06,3.94771595432323e-05,-1.16877556686808,0.0722330029605665,0.331549800567648,0.208478650185142
"CD37",-0.695995051666666,-0.183404767795455,2.62878897889889e-06,2.07763836581739e-05,-0.57307743356605,0.050127605159958,0.275824531870885,0.176607028751527
"CD38",0.390606250151515,0.19485220075,0.0316243165638524,0.0601583182096088,0.00153965279620161,0.997029870558012,0.999277845140266,0.996058299641636
"CD3D",-0.566903379818181,-0.146919840590909,6.40031221718657e-05,0.000322978394992649,-0.0661167778310135,0.758620475475168,0.920489068711605,0.883372052126028
"CD3E",-0.892351007060605,-0.259665510159091,3.63444318008975e-08,5.37489848412857e-07,-0.618860968112426,0.00763313831727168,0.0972007565684774,0.306482580043308
"CD3G",-0.503561681515151,-0.107831051590909,0.000994004096695511,0.00336508520686947,-0.0917945347428862,0.725625499898012,0.907713002583429,0.817709452262752
"CD4",-0.994826525224241,-0.218511099354545,4.90413362582101e-08,6.85391188346909e-07,-0.187454814626502,0.538730423818318,0.823741379896966,0.811570349328745
"CD40",-0.370100641787878,-0.0789275103863636,0.00518657451463597,0.0133573683984625,-0.0386494039865146,0.893713565336761,0.970113329376396,0.89557055670099
"CD40LG",-0.211130214545454,-0.0950386763636364,0.21279669884023,0.295600956464783,-0.367219045769954,0.301288702750901,0.65446243995987,0.739301248570913
"CD44",2.2538084660303,0.531634085931818,6.51119449757202e-12,4.40020754733071e-10,1.58118310140128,0.00676047105515746,0.0905708026241452,0.298439452494264
"CD46",0.297789158575757,0.0993717110681818,0.0660829093307704,0.111337319823164,0.437160358654537,0.246258433250184,0.601376129219854,0.468019724913269
"CD47",-0.146951782090909,0.00611903747727272,0.323122446644555,0.41520427511249,-0.164059215435503,0.631681899207948,0.867886956030736,0.116415283307084
"CD48",0.221183357454545,0.0788910823636364,0.131512850342188,0.198435449661374,-0.217890429339229,0.488040836341563,0.791953803956996,1
"CD5",0.168846862472727,-0.00546749158181818,0.210039096708521,0.292618328488367,0.790601364985445,0.00102410190094224,0.0303057774085139,1
"CD52",-1.49497703251515,-0.352668034704545,1.81035139807158e-12,1.64510868535398e-10,-1.11879053405544,0.000948801986548103,0.0289452377467639,0.251633630669769
"CD53",-0.0737272058484846,0.0619874071136364,0.611904523768635,0.688763499108117,0.268244892114582,0.43386660307358,0.759133249376182,NA
"CD55",1.22122982787879,0.365896288181818,1.86260128590609e-13,2.52177551993176e-11,1.08843209050622,0.000210459615686229,0.0120816265940307,0.108740987438237
"CD58",0.895675388848483,0.235994228363636,1.78871435223817e-07,2.07147478264892e-06,0.817998844520948,0.0023693427342963,0.0500780925892763,0.0867239909621714
"CD59",1.09205557151515,0.258305984090909,9.07593068196983e-07,8.30404883091113e-06,-0.075514729703183,0.842993279433602,0.952442806322659,1
"CD5L",0.0247513344424242,0.0210148589863636,0.627028360190789,0.701975917791575,0.0146430045617589,0.900626701560846,0.972765119394628,NA
"CD6",0.248986681290909,0.07803280585,0.0724822247148226,0.120474619301451,0.843729834558373,0.0035180867929383,0.0620898706307416,1
"CD63",1.07168810772727,0.29165153375,1.70287154262675e-09,4.16711958123401e-08,0.460454758902492,0.0647357688537419,0.314845061640538,0.570346301706213
"CD63-AS1",0.0388199501818181,0.0395109259090909,0.557655726051901,0.641081935284149,-0.0940230010927217,0.546076540625699,0.827097139981488,NA
"CD68",0.202014609939394,0.0656192459090909,0.232089180658287,0.317282149219494,0.399677898853024,0.26266893055128,0.617424731399823,0.978460364688132
"CD69",0.267147381909091,0.0586100984772727,0.0061794260849467,0.0154485652123667,-0.042251835138258,0.835597969908868,0.950288382165911,1
"CD7",0.0336516071818181,0.0388880987045454,0.850532323849452,0.888990117021964,0.248374557897802,0.500747544820189,0.800353542684765,NA
"CD70",0.359503823030303,0.08097041,1.01263776639229e-05,6.56692362627005e-05,0.211906281675945,0.19309972411165,0.540527991342385,0.410559031362281
"CD72",-1.520920584,-0.383922056545454,7.40314942976787e-12,4.87945234792262e-10,-1.31895950414008,0.000307196589687831,0.0146432660106777,0.13278870835502
"CD74",-0.755107980151514,-0.201297243522727,7.00697492518727e-05,0.000349367148090997,-0.217504656338809,0.559619562844204,0.833350885307121,0.711955558600816
"CD79A",-1.36068035851515,-0.284536039659091,1.1372555019165e-08,2.02047348115032e-07,-1.22326705487827,0.00483370730261582,0.0752360200053651,0.100988672892165
"CD79B",-1.53857889366667,-0.366487607022727,5.6687011080369e-14,9.92255017722361e-12,-1.45687168770068,2.2286459126624e-06,0.00080741404749276,0.0531056329333001
"CD80",0.877559162969695,0.242033453227273,0.000212571106112314,0.000904814823804757,0.158795894599084,0.747186263430985,0.917337165434557,0.819048217715929
"CD81",-0.0944263631818181,0.0112980953863636,0.213336095534105,0.296215365418129,-0.21574792371604,0.193405993004115,0.54081248927627,NA
"CD81-AS1",0.180456525848485,0.0511187351590909,0.00685883643342971,0.0168492410026333,0.0562788441006996,0.670996423339974,0.886650078404325,0.68813073488984
"CD82",1.16669779439394,0.279017523295455,1.58734765322128e-10,5.89527115383311e-09,0.579064089336322,0.0587848606137604,0.298893023430203,0.503672594463824
"CD83",2.15129351593939,0.635036026681818,8.31543653442639e-19,1.97306830214084e-15,1.71765615723624,4.08477641502265e-06,0.00117878919382174,0.201570522799535
"CD84",-0.787848629303029,-0.259189986204545,3.46957096991212e-07,3.6643268082331e-06,-0.262357857874779,0.38149795086127,0.721981420927183,0.666994587390633
"CD86",-0.85542298290909,-0.243188764636364,0.000453441968553025,0.00172853503006959,0.162332476073877,0.745617601700119,0.916816097784799,1
"CD8A",-0.255942044272727,-0.108844871886364,0.0426191292479124,0.077162484534902,0.038158280755317,0.866229749234436,0.961198116199409,1
"CD8B",-0.467742552090908,-0.129257555931818,0.0106372897791737,0.0242873220607565,-0.340897494705907,0.314925265739731,0.666722419933773,0.271185627260075
"CD9",-0.174297094666666,-0.0176722999090909,0.460273802378981,0.550806783401689,-0.0433126946405063,0.938638888537673,0.982956845684219,0.751500765268982
"CD93",0.512585179563636,0.205004953327273,0.00796052827544163,0.0190686574674208,0.373082015452525,0.232925099424106,0.58670859851401,0.272156062393123
"CD96",-0.0591897112121211,0.00918297104545454,0.761690308983829,0.816971197807618,0.0430236567975862,0.918189721254639,0.978000972487048,NA
"CD99",-0.273949573878787,-0.135549283227273,0.00145557897759573,0.00461390664488005,-0.360243922946617,0.0411008242997758,0.250273197297323,0.315000851602024
"CD99L2",-0.147505481666666,-0.0741554120227273,0.136240831232224,0.204270374988706,-0.0176462017024521,0.938008563128903,0.9829320803581,0.880369180161528
"CD99P1",-0.0195132691939394,0.0358852746227273,0.846536666073979,0.885515087142289,0.267428870416179,0.213405523195967,0.564088989707868,NA
"CDA",0.321238982818182,-0.0317469243863636,0.206081003133253,0.28776955613095,-0.43548288549154,0.219227125950453,0.570995886653486,1
"CDADC1",1.10168493612121,0.267058065181818,4.39600750470011e-06,3.24048119650918e-05,0.277989118923009,0.507853839796648,0.803508066638843,0.747669129522868
"CDAN1",-0.233709269436363,-0.0336200983772727,0.0418120433053242,0.0759782321975152,0.278763489036695,0.208252578839501,0.559675619336562,1
"CDC123",-0.0749706733030302,-0.00826479720454546,0.232014034684608,0.317199725396275,-0.22800883003724,0.104288410184585,0.398202269479046,NA
"CDC14A",-0.0694496843636362,-0.0225460154545454,0.728847048456496,0.790037496563041,-0.124323967748501,0.769576971053652,0.924626770386561,NA
"CDC14B",-0.89294343890909,-0.220830309272727,2.19146435555339e-05,0.000127970252427789,-1.03230020704345,0.0237159031702466,0.18702109017748,0.15606449643061
"CDC14C",-0.0127821712727273,0.0117285049090909,0.715027853917683,0.778178565916427,-0.0528294522461148,0.518724094349082,0.810465999600228,NA
"CDC16",-0.961140986666665,-0.221300647272727,4.30366960927331e-11,2.0066564302627e-09,-0.529486413720008,0.0326256876342161,0.221815205166725,0.449106404715586
"CDC20",0.31713450890909,0.0964646362272727,0.00114126699389293,0.00376979994657132,-0.249695854591785,0.163860974655204,0.49882410745002,1
"CDC20B",0.0384972616666666,0.0451860568409091,0.580185335127088,0.660882898948093,-0.160512636463256,0.321363892468147,0.672288981549499,NA
